SrcEntity	TgtEntity	Relation	Score
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23531	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7207	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23557	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7122	=	0.8367
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23276	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7147	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23528	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7099	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23536	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7271	=	0.8356
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23516	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7264	=	0.8462
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23502	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7233	=	0.8206
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23514	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7200	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23495	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7172	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23196	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7139	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23195	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7221	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23226	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7238	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23515	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7166	=	0.7980
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23314	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7114	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23317	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7103	=	0.8002
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23194	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7215	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23274	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7194	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23272	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7266	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23560	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7107	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23260	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7239	=	1.0000
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23247	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7222	=	0.8220
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23545	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7178	=	0.9595
https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23320	https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7120	=	0.8077
