SrcEntity	TgtEntity	Relation	Score
http://conference#Program_committee	http://sigkdd#Program_Committee	=	1.0000
http://conference#Conference	http://sigkdd#Conference	=	1.0000
http://conference#Organizing_committee	http://sigkdd#Organizing_Committee	=	1.0000
http://conference#Invited_speaker	http://sigkdd#Invited_Speaker	=	1.0000
http://conference#gives_presentations	http://sigkdd#presentation	=	0.8409
http://conference#Paper	http://sigkdd#Paper	=	1.0000
http://conference#Abstract	http://sigkdd#Abstract	=	1.0000
http://conference#Committee_member	http://sigkdd#Program_Committee_member	=	0.7319
http://conference#Person	http://sigkdd#Person	=	1.0000
http://conference#Committee	http://sigkdd#Committee	=	1.0000
http://conference#Conference_part	http://sigkdd#Conference_hall	=	0.7584
http://conference#Review	http://sigkdd#Review	=	1.0000
http://conference#Organizer	http://sigkdd#Organizator	=	0.8026
