SrcEntity	TgtEntity	Relation	Score
http://memory-alpha.wikia.com/wiki/Special:FilePath/Dax_Symbiont.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Dax_symbiont.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Antenna	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Antenna	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bloodletter	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Bloodletter	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/A_Mirror_for_Futility	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/A_Mirror_for_Futility	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starfleet_commanders	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Starfleet_commanders	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Auriga	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Auriga	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/1905	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/1905	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Lyndon_B_Johnson_taking_the_oath_of_office.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Lyndon_B_Johnson_taking_the_oath_of_office.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Romulan_history	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Romulan_history	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Outpost_4	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Outpost_4	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Farouk_El-Baz	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Farouk_El-Baz	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Iowa	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Iowa	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Geordi_La_Forge,_2379.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/%0AGeordi_La_Forge_2379.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Category:Andorian_starships	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Category:Andorian_starships	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Rota	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Rota	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Category:Chameloids	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Category:Chameloids	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kaferian_apple	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Kaferian_apple	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Storm	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Storm	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Kukulkan.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Kukulkan.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Duras	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Duras	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Category:Earth_languages	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Category:Earth_languages	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Cretak.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Cretak.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cape_Canaveral	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Cape_Canaveral	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Orion_(constellation)	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Orion_constellation	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Cassie.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Cassie.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Wolf_at_the_Door	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Wolf_at_the_Door	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cereal	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Cereal	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/died	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/died	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Rivers.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Rivers.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan:_Ruling_in_Hell,_Issue_4	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Khan:_Ruling_in_Hell,_Issue_4	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ariel	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Ariel	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_114	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Starbase_114	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/1954	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/1954	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vargas	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Vargas	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/The_Big_Game.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/theBigGame.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Category:Entertainers	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Category:Entertainers	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Grint_hound	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Grint_hound	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/IKS_Rotarran.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/IKS_Rotarran.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Zorn.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Zorn.jpg	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Hanon_IV.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Hanon_IV.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Institute	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Institute	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Talarian_hook_spider	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Talarian_hook_spider	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2151	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2151	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Kor,_2370.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Kor_2370.jpg?width=300	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Ships_of_the_Line_2005.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Ships_of_the_Line_2005.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Category:Starships_(alternate_reality)	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Category:Starships_(alternate_reality)	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Mirror_Images_issue_3.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Mirror_Images_3.jpg?width=300	=	0.8892
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Len_Wein	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Len_Wein	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Neural_neutralizer	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Neural_neutralizer	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Friar_Tuck.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Friar_Tuck.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cleopatra	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Cleopatra	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Gale	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Ro_Gale	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Saturn	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Saturn	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/John_Jackson_Miller	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/John_Jackson_Miller	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Children_of_the_Storm_cover.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/children_of_the_Storm_cover.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Plasma_injector	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Plasma_injector	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Levinius_V	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Levinius_V	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Agony_booth	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Agony_booth	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Planets_of_the_UFP	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Planets_of_the_UFP	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Ice_Trap.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/IceTrap.jpg	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Scotty_(mirror).jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/scottyMirror.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Taking_Wing	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Taking_Wing	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Away_team	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Away_Team	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Do_Not_Close_Your_Eyes	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Do_Not_Close_Your_Eyes	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dorado	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dorado	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Crossfire	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Crossfire	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/assimilationtubule.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Assimilationtubule.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/First_officer%27s_log,_USS_Enterprise_(NCC-1701-D)	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/First_officer%27s_log,_USS_Enterprise_(NCC-1701-D)	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Attack_wing	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Attack_wing	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_34th_Rule	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_34th_Rule	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Phoretic_analyzer	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Phoretic_analyzer	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Veta	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Veta	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Apache_Serenade	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Apache_Serenade	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Scorpion_class	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Scorpion_class	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Plasma_bomb	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Plasma_bomb	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_220	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Starbase_220	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Klingon_Bird_of_Prey_Manual_cover.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Klingon_Bird_of_Prey_Manual_cover.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Michael_Jan_Friedman	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Michael_Jan_Friedman	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Field_docent	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Field_docent	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Organia.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/organia.jpg?width=300	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Sarah_MacDougal.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Sarah_MacDougal.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Robert_Crater	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Robert_Crater	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tofu	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Tofu	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Lupaza.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/lupaza.jpg	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Robert_Fox.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Robert_Fox.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Playwright	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Playwright	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/USS_Kelvin.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/USS_Kelvin.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Etanian_Order	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Etanian_Order	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kahless_(novel)	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Kahless_(novel)	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Old_Wounds_(comic)	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Old_Wounds_(comic)	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Shore_leave	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Shore_Leave	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Krem.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Krem.jpg	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/US_o-10_rank_pin.png	http://memory-beta.wikia.com/wiki/Special:FilePath/US_o-10_rank_pin.png	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Zabathu	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Zabathu	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dennas	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dennas	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Amelia_Earhart.jpg?width=300	http://memory-beta.wikia.com/wiki/Special:FilePath/Amelia_Earhart.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Earth_Colony_II	http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Earth_Colony_II	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Fat_Man.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/FatMan.jpg	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Khan,_2285.jpg	http://memory-beta.wikia.com/wiki/Special:FilePath/Khan_2285.jpg	=	1.0000
