SrcEntity	TgtEntity	Relation	Score
http://w3id.org/CEON/ontology/process/producesCO2	http://ontorion.com/namespace#produces	=	0.8057
http://w3id.org/CEON/ontology/energy/EnergySource	http://ontorion.com/namespace#EnergySource	=	1.0000
http://w3id.org/CEON/ontology/processODP/Process	http://ontorion.com/namespace#Proces	=	1.0000
http://w3id.org/CEON/ontology/energy/Biofuel	http://ontorion.com/namespace#Biofuel	=	1.0000
http://w3id.org/CEON/ontology/process/ServiceProcess	http://ontorion.com/namespace#Service	=	0.7663
http://w3id.org/CEON/ontology/energy/WindEnergySource	http://ontorion.com/namespace#WindEnergy	=	0.8327
http://w3id.org/CEON/ontology/actor/Organisation	http://ontorion.com/namespace#Organization	=	0.8797
http://w3id.org/CEON/ontology/resourceODP/Resource	http://ontorion.com/namespace#Resource	=	1.0000
http://w3id.org/CEON/ontology/material/Iron	http://ontorion.com/namespace#Iron	=	1.0000
http://w3id.org/CEON/ontology/processODP/hasPart	http://ontorion.com/namespace#hasPart	=	1.0000
http://w3id.org/CEON/ontology/value/EconomicValue	http://ontorion.com/namespace#Economics	=	0.7705
http://w3id.org/CEON/ontology/energy/Biomass	http://ontorion.com/namespace#Biomas	=	1.0000
http://w3id.org/CEON/ontology/resourceODP/hasPart	http://ontorion.com/namespace#hasPartIn	=	0.8565
http://qudt.org/schema/qudt/Quantity	http://ontorion.com/namespace#Quantity	=	1.0000
http://w3id.org/CEON/ontology/energy/NaturalGas	http://ontorion.com/namespace#NaturalGas	=	1.0000
http://w3id.org/CEON/ontology/material/Cellulose	http://ontorion.com/namespace#Cellulose	=	1.0000
http://w3id.org/CEON/ontology/product/Regulation	http://ontorion.com/namespace#Regulation	=	1.0000
http://w3id.org/CEON/ontology/actorODP/Infrastructure	http://ontorion.com/namespace#Infrastructure	=	1.0000
http://w3id.org/CEON/ontology/energy/Biogas	http://ontorion.com/namespace#Biogas	=	0.9093
http://w3id.org/CEON/ontology/actor/UsingResource	http://ontorion.com/namespace#EnergyResource	=	0.7788
http://w3id.org/CEON/ontology/energy/FossilFuel	http://ontorion.com/namespace#FossilFuel	=	1.0000
http://w3id.org/CEON/ontology/processODP/Event	http://ontorion.com/namespace#Event	=	1.0000
http://w3id.org/CEON/ontology/energy/RenewableEnergy	http://ontorion.com/namespace#RenewableEnergy	=	1.0000
http://w3id.org/CEON/ontology/energy/GeothermalEnergySource	http://ontorion.com/namespace#ThermalEnergy	=	0.7854
http://w3id.org/CEON/ontology/product/Product	http://ontorion.com/namespace#Product	=	1.0000
http://w3id.org/CEON/ontology/material/ChemicalSubstance	http://ontorion.com/namespace#ChemicalSubstance	=	1.0000
http://w3id.org/CEON/ontology/resourceODP/Information	http://ontorion.com/namespace#Information	=	1.0000
http://w3id.org/CEON/ontology/process/Catalyst	http://ontorion.com/namespace#Catalyst	=	1.0000
http://w3id.org/CEON/ontology/value/SocialValue	http://ontorion.com/namespace#SocialIssue	=	0.7905
http://w3id.org/CEON/ontology/energy/Petroleum	http://ontorion.com/namespace#Petroleum	=	1.0000
http://w3id.org/CEON/ontology/resourceODP/DigitalObject	http://ontorion.com/namespace#DigitalCollection	=	0.7944
http://w3id.org/CEON/ontology/material/ChemicalElement	http://ontorion.com/namespace#ChemicalElement	=	1.0000
http://w3id.org/CEON/ontology/actor/Person	http://ontorion.com/namespace#Person	=	1.0000
http://w3id.org/CEON/ontology/actorODP/Participation	http://ontorion.com/namespace#Participation	=	1.0000
http://w3id.org/CEON/ontology/material/Material	http://ontorion.com/namespace#Material	=	1.0000
http://w3id.org/CEON/ontology/energy/SolarEnergySource	http://ontorion.com/namespace#SolarEnergy	=	0.8463
http://w3id.org/CEON/ontology/processODP/TransformationProcess	http://ontorion.com/namespace#ChemicalTransformation	=	0.8431
http://w3id.org/CEON/ontology/processODP/Plan	http://ontorion.com/namespace#Plan	=	1.0000
http://w3id.org/CEON/ontology/value/EnvironmentalValue	http://ontorion.com/namespace#EnvironmentalIssue	=	0.8380
http://w3id.org/CEON/ontology/material/ChemicalEntity	http://ontorion.com/namespace#ChemicalEnergy	=	0.8056
http://w3id.org/CEON/ontology/material/Nickel	http://ontorion.com/namespace#Nickel	=	1.0000
http://w3id.org/CEON/ontology/resourceODP/Matter	http://ontorion.com/namespace#Matter	=	1.0000
http://www.w3.org/ns/prov#Entity	http://ontorion.com/namespace#Entity	=	1.0000
http://w3id.org/CEON/ontology/energy/Coal	http://ontorion.com/namespace#Coal	=	1.0000
http://w3id.org/CEON/ontology/value/ValueProposition	http://ontorion.com/namespace#ValueProposition	=	1.0000
http://w3id.org/CEON/ontology/resourceODP/PhysicalObject	http://ontorion.com/namespace#PhysicalScience	=	0.7737
http://w3id.org/CEON/ontology/energy/Energy	http://ontorion.com/namespace#Energy	=	1.0000
