SrcEntity	TgtEntity	Relation	Score
http://w3id.org/CEON/ontology/material/Aluminum	http://ontology.dumontierlab.com/Aluminium	=	0.8650
http://w3id.org/CEON/ontology/material/MolecularEntity	http://ontology.dumontierlab.com/MolecularQuality	=	0.7317
http://w3id.org/CEON/ontology/material/Zinc	http://ontology.dumontierlab.com/Zinc	=	1.0000
http://w3id.org/CEON/ontology/material/Thulium	http://ontology.dumontierlab.com/Thulium	=	1.0000
http://w3id.org/CEON/ontology/material/Silicon	http://ontology.dumontierlab.com/Silicon	=	1.0000
http://w3id.org/CEON/ontology/processODP/Transition	http://ontology.dumontierlab.com/TransitionMetal	=	0.8268
http://w3id.org/CEON/ontology/processODP/TimeInterval	http://www.ifomis.org/bfo/1.0/span#TemporalInterval	=	0.7653
http://w3id.org/CEON/ontology/material/Manganese	http://ontology.dumontierlab.com/Manganese	=	1.0000
http://www.opengis.net/ont/geosparql#Geometry	http://ontology.dumontierlab.com/MolecularGeometry	=	0.7438
http://w3id.org/CEON/ontology/material/Tantalum	http://ontology.dumontierlab.com/Tantalum	=	1.0000
http://w3id.org/CEON/ontology/resourceODP/Information	http://ontology.dumontierlab.com/Information	=	1.0000
http://w3id.org/CEON/ontology/material/Yttrium	http://ontology.dumontierlab.com/Yttrium	=	1.0000
http://qudt.org/vocab/unit/SEC	http://ontology.dumontierlab.com/unit_second	=	1.0000
http://qudt.org/vocab/unit/M2	http://ontology.dumontierlab.com/unit_meter_-2	=	0.7453
http://w3id.org/CEON/ontology/product/Solution	http://ontology.dumontierlab.com/Solution	=	1.0000
http://w3id.org/CEON/ontology/material/Titanium	http://ontology.dumontierlab.com/Titanium	=	1.0000
http://w3id.org/CEON/ontology/material/Gadolinium	http://ontology.dumontierlab.com/Gadolinium	=	1.0000
http://w3id.org/CEON/ontology/material/Holmium	http://ontology.dumontierlab.com/Holmium	=	1.0000
http://qudt.org/vocab/unit/OHM	http://ontology.dumontierlab.com/unit_ohm	=	1.0000
http://qudt.org/vocab/unit/KiloGM-PER-M2	http://ontology.dumontierlab.com/unit_kilogram_1_meter_2_second_-2	=	0.7405
http://w3id.org/CEON/ontology/material/Terbium	http://ontology.dumontierlab.com/Terbium	=	1.0000
http://w3id.org/CEON/ontology/material/ChemicalEntity	http://ontology.dumontierlab.com/ChemicalAgent	=	0.8028
http://qudt.org/schema/qudt/Unit	http://ontology.dumontierlab.com/Unit	=	1.0000
http://w3id.org/CEON/ontology/energy/Energy	http://ontology.dumontierlab.com/Energy	=	1.0000
http://w3id.org/CEON/ontology/material/Promethium	http://ontology.dumontierlab.com/Promethium	=	1.0000
http://qudt.org/vocab/unit/M3	http://ontology.dumontierlab.com/unit_meter_3	=	0.8566
http://w3id.org/CEON/ontology/location/hasLocation	http://ontology.dumontierlab.com/isLocationOf	=	0.8145
http://w3id.org/CEON/ontology/material/Ytterbium	http://ontology.dumontierlab.com/Ytterbium	=	1.0000
http://w3id.org/CEON/ontology/material/Lutetium	http://ontology.dumontierlab.com/Lutetium	=	1.0000
http://w3id.org/CEON/ontology/processODP/hasPart	http://ontology.dumontierlab.com/hasPart	=	1.0000
http://w3id.org/CEON/ontology/actorODP/Role	http://www.ifomis.org/bfo/1.0/snap#Role	=	1.0000
http://qudt.org/vocab/unit/KiloGM	http://ontology.dumontierlab.com/unit_kilogram	=	1.0000
http://w3id.org/CEON/ontology/material/Neodymium	http://ontology.dumontierlab.com/Neodymium	=	1.0000
http://www.w3.org/ns/prov#Entity	http://www.ifomis.org/bfo/1.0#Entity	=	1.0000
http://w3id.org/CEON/ontology/material/Praseodymium	http://ontology.dumontierlab.com/Praseodymium	=	1.0000
http://w3id.org/CEON/ontology/processODP/Process	http://www.ifomis.org/bfo/1.0/span#Process	=	1.0000
http://w3id.org/CEON/ontology/material/Material	http://matonto.org/ontologies/matonto#Material	=	1.0000
http://w3id.org/CEON/ontology/material/Dysprosium	http://ontology.dumontierlab.com/Dysprosium	=	0.7898
http://w3id.org/CEON/ontology/material/Nickel	http://ontology.dumontierlab.com/Nickel	=	1.0000
http://w3id.org/CEON/ontology/material/Samarium	http://ontology.dumontierlab.com/Samarium	=	1.0000
http://w3id.org/CEON/ontology/material/Cerium	http://ontology.dumontierlab.com/Cerium	=	1.0000
http://w3id.org/CEON/ontology/material/ChemicalSubstance	http://ontology.dumontierlab.com/ChemicalSubstance	=	1.0000
http://w3id.org/CEON/ontology/material/Niobium	http://ontology.dumontierlab.com/Niobium	=	1.0000
http://w3id.org/CEON/ontology/material/Copper	http://ontology.dumontierlab.com/Copper	=	1.0000
http://qudt.org/vocab/unit/CentiM	http://matonto.org/ontologies/matonto#unit_centimeter	=	0.8001
http://w3id.org/CEON/ontology/product/Product	http://ontology.dumontierlab.com/Product	=	1.0000
http://w3id.org/CEON/ontology/actorODP/participationIn	http://ontology.dumontierlab.com/isParticipantIn	=	0.8114
http://w3id.org/CEON/ontology/material/Scandium	http://ontology.dumontierlab.com/Scandium	=	1.0000
http://w3id.org/CEON/ontology/product/hasProductComponent	http://matonto.org/ontologies/matonto#hasComponentProperty	=	0.7724
http://w3id.org/CEON/ontology/material/MaterialComponent	http://matonto.org/ontologies/matonto#MaterialCategory	=	0.7174
http://w3id.org/CEON/ontology/processODP/precedesExecution	http://ontology.dumontierlab.com/precedes	=	0.7637
http://w3id.org/CEON/ontology/material/Erbium	http://ontology.dumontierlab.com/Erbium	=	1.0000
http://w3id.org/CEON/ontology/material/Lanthanum	http://ontology.dumontierlab.com/Lanthanum	=	1.0000
http://qudt.org/vocab/unit/KiloGM-PER-L	http://ontology.dumontierlab.com/unit_kilogram_1_kilogram_-1	=	0.8026
http://qudt.org/schema/qudt/hasUnit	http://ontology.dumontierlab.com/hasUnit	=	1.0000
http://w3id.org/CEON/ontology/material/Europium	http://ontology.dumontierlab.com/Europium	=	1.0000
http://qudt.org/vocab/unit/KiloGM-PER-M3	http://ontology.dumontierlab.com/unit_kilogram_1_meter_-3	=	0.8668
