SrcEntity	TgtEntity	Relation	Score
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Engineering	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Engineering	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Adjutant	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Adjutant	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starfleet_Academy_marathon	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_Academy_Marathon	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Phase_cannons2.jpg	http://stexpanded.wikia.com/wiki/Special:FilePath/Phase_cannons2.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Breen_(planet)	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Breen_(planet)	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Risa	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Risa	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Marshal	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Marshal	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Bajoran_script,_Reckoning_text.jpg	http://stexpanded.wikia.com/wiki/Special:FilePath/Bajoran_script,_Reckoning_text.jpg	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/USS_Bonchune.jpg	http://stexpanded.wikia.com/wiki/Special:FilePath/USS_Bonchune.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Chroniton_radiation	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Chroniton_radiation	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Logan.jpg	http://stexpanded.wikia.com/wiki/Special:FilePath/Logan.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Benjamin_Maxwell	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Benjamin_Maxwell	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Tal%27aura.jpg	http://stexpanded.wikia.com/wiki/Special:FilePath/Tal%27aura.jpg	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Category:Chameloids	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Category:Chameloids	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Worf_(mirror).jpg?width=300	http://stexpanded.wikia.com/wiki/Special:FilePath/Worf_(mirror).jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/One_Small_Step	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/One_Small_Step	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Betazed	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Betazed	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Garan.jpg?width=300	http://stexpanded.wikia.com/wiki/Special:FilePath/Wang_garan.jpg?width=300	=	0.8747
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cloud	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cloud	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Omega	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Omega	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/47	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/47	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2231	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/2231	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sim	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sim	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Robert_DeSoto	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Robert_DeSoto	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Spock,_2267.jpg?width=300	http://stexpanded.wikia.com/wiki/Special:FilePath/Spock,_2267.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/New_Orleans_class	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/New_Orleans_class	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Telle	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Telle	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Miles_O%27Brien	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Miles_O%27Brien	=	1.0000
http://memory-alpha.wikia.com/wiki/Special:FilePath/Rebecca_Sullivan.jpg?width=300	http://stexpanded.wikia.com/wiki/Special:FilePath/Rebecca_Sullivan.jpg?width=300	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Legion	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Legion	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Intelligence_officer	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Intelligence_officer	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ireland	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ireland	=	1.0000
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Enterprise_(NCC-1701-A)	http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Enterprise_(NCC-1701-A)	=	1.0000
